ACC_ID	PDBID	CHAINID	P_status
Q9JIH7	5w7t	B	P
Q9JIH7	6cn9	B	NP
Q9JIH7	5drb	A	NP
Q9JIH7	6cn9	A	NP
Q9JIH7	6ol2	A	NP
Q9JIH7	7uos	A	NP
Q9JIH7	4q2a	A	NP
Q9NQS7	6gr8	B	P
Q9NQS7	6gr9	B	P
Q9NQS7	4af3	D	NP
Q9NWF9	7m4o	A	P
Q9NWF9	7m4n	B	NP
Q9NWF9	8eb0	A	NP
Q9NWF9	7m4n	A	NP
Q9NWF9	7m4m	A	NP
Q9NWF9	7m4m	B	NP
Q9NWZ3	2nru	A	P
Q9NWZ3	2nru	B	P
Q9NWZ3	2nru	C	P
Q9NWZ3	2nru	D	P
Q9NWZ3	2nry	A	P
Q9NWZ3	2nry	B	P
Q9NWZ3	2nry	C	P
Q9NWZ3	2nry	D	P
Q9NWZ3	2o8y	A	P
Q9NWZ3	2o8y	B	P
Q9NWZ3	2oib	A	P
Q9NWZ3	2oib	B	P
Q9NWZ3	2oib	C	P
Q9NWZ3	2oib	D	P
Q9NWZ3	2oic	A	P
Q9NWZ3	2oic	B	P
Q9NWZ3	2oic	C	P
Q9NWZ3	2oic	D	P
Q9NWZ3	2oid	A	P
Q9NWZ3	2oid	B	P
Q9NWZ3	2oid	C	P
Q9NWZ3	2oid	D	P
Q9NWZ3	4rmz	A	P
Q9NWZ3	4rmz	B	P
Q9NWZ3	4xs2	A	P
Q9NWZ3	4xs2	B	P
Q9NWZ3	4xs2	C	P
Q9NWZ3	4xs2	D	P
Q9NWZ3	4y73	A	P
Q9NWZ3	4y73	B	P
Q9NWZ3	4y73	C	P
Q9NWZ3	4y73	D	P
Q9NWZ3	4yo6	A	P
Q9NWZ3	4yo6	B	P
Q9NWZ3	4yo6	C	P
Q9NWZ3	4yo6	D	P
Q9NWZ3	4yp8	A	P
Q9NWZ3	4yp8	B	P
Q9NWZ3	4yp8	C	P
Q9NWZ3	4yp8	D	P
Q9NWZ3	4ztl	A	P
Q9NWZ3	4ztl	B	P
Q9NWZ3	4ztl	C	P
Q9NWZ3	4ztl	D	P
Q9NWZ3	4ztm	A	P
Q9NWZ3	4ztm	B	P
Q9NWZ3	4ztm	C	P
Q9NWZ3	4ztm	D	P
Q9NWZ3	4ztn	A	P
Q9NWZ3	4ztn	B	P
Q9NWZ3	4ztn	C	P
Q9NWZ3	4ztn	D	P
Q9NWZ3	5k72	A	P
Q9NWZ3	5k72	B	P
Q9NWZ3	5k72	C	P
Q9NWZ3	5k72	D	P
Q9NWZ3	5k75	A	P
Q9NWZ3	5k75	B	P
Q9NWZ3	5k75	C	P
Q9NWZ3	5k75	D	P
Q9NWZ3	5k76	A	P
Q9NWZ3	5k76	B	P
Q9NWZ3	5k7g	A	P
Q9NWZ3	5k7g	B	P
Q9NWZ3	5k7g	C	P
Q9NWZ3	5k7g	D	P
Q9NWZ3	5k7i	A	P
Q9NWZ3	5k7i	B	P
Q9NWZ3	5kx7	A	P
Q9NWZ3	5kx7	B	P
Q9NWZ3	5kx8	A	P
Q9NWZ3	5kx8	B	P
Q9NWZ3	5kx8	C	P
Q9NWZ3	5kx8	D	P
Q9NWZ3	5t1s	A	P
Q9NWZ3	5t1s	B	P
Q9NWZ3	5t1s	C	P
Q9NWZ3	5t1s	D	P
Q9NWZ3	5t1t	A	P
Q9NWZ3	5t1t	B	P
Q9NWZ3	5t1t	C	P
Q9NWZ3	5t1t	D	P
Q9NWZ3	5uiq	A	P
Q9NWZ3	5uiq	B	P
Q9NWZ3	5uiq	C	P
Q9NWZ3	5uiq	D	P
Q9NWZ3	5uir	A	P
Q9NWZ3	5uir	B	P
Q9NWZ3	5uis	A	P
Q9NWZ3	5uis	B	P
Q9NWZ3	5uis	C	P
Q9NWZ3	5uis	D	P
Q9NWZ3	5uit	A	P
Q9NWZ3	5uit	B	P
Q9NWZ3	5uiu	A	P
Q9NWZ3	5uiu	B	P
Q9NWZ3	5w84	A	P
Q9NWZ3	5w84	B	P
Q9NWZ3	5w85	A	P
Q9NWZ3	5w85	B	P
Q9NWZ3	6f3d	A	P
Q9NWZ3	6f3d	B	P
Q9NWZ3	6f3e	A	P
Q9NWZ3	6f3e	B	P
Q9NWZ3	6f3g	A	P
Q9NWZ3	6f3g	B	P
Q9NWZ3	6f3i	A	P
Q9NWZ3	6f3i	B	P
Q9NWZ3	6lxy	A	P
Q9NWZ3	6lxy	B	P
Q9NWZ3	6lxy	D	P
Q9NWZ3	6lxy	E	P
Q9NWZ3	6mom	A	P
Q9NWZ3	6mom	B	P
Q9NWZ3	6mom	C	P
Q9NWZ3	6mom	D	P
Q9NWZ3	6n8g	A	P
Q9NWZ3	6n8g	B	P
Q9NWZ3	6n8g	C	P
Q9NWZ3	6n8g	D	P
Q9NWZ3	6o8u	A	P
Q9NWZ3	6o8u	B	P
Q9NWZ3	6o8u	C	P
Q9NWZ3	6o8u	D	P
Q9NWZ3	6o94	A	P
Q9NWZ3	6o94	B	P
Q9NWZ3	6o94	C	P
Q9NWZ3	6o94	D	P
Q9NWZ3	6o95	A	P
Q9NWZ3	6o95	B	P
Q9NWZ3	6o95	C	P
Q9NWZ3	6o95	D	P
Q9NWZ3	6o9d	A	P
Q9NWZ3	6o9d	B	P
Q9NWZ3	6o9d	C	P
Q9NWZ3	6o9d	D	P
Q9NWZ3	6rfi	A	P
Q9NWZ3	6rfi	B	P
Q9NWZ3	6rfj	A	P
Q9NWZ3	6rfj	B	P
Q9NWZ3	6thx	A	P
Q9NWZ3	6thx	B	P
Q9NWZ3	6thz	A	P
Q9NWZ3	6thz	B	P
Q9NWZ3	6ti8	A	P
Q9NWZ3	6ti8	B	P
Q9NWZ3	6ti8	C	P
Q9NWZ3	6ti8	D	P
Q9NWZ3	6tia	A	P
Q9NWZ3	6tia	B	P
Q9NWZ3	6uya	A	P
Q9NWZ3	6uya	B	P
Q9NWZ3	6uya	C	P
Q9NWZ3	6uya	D	P
Q9NWZ3	6vql	A	P
Q9NWZ3	6vql	B	P
Q9NWZ3	6vql	C	P
Q9NWZ3	6vql	D	P
Q9NWZ3	7c2v	A	P
Q9NWZ3	7c2v	B	P
Q9NWZ3	7c2v	C	P
Q9NWZ3	7c2v	D	P
Q9NWZ3	7c2w	A	P
Q9NWZ3	7c2w	B	P
Q9NWZ3	7c2w	C	P
Q9NWZ3	7c2w	D	P
Q9NWZ3	7qg1	A	P
Q9NWZ3	7qg1	B	P
Q9NWZ3	7qg2	A	P
Q9NWZ3	7qg2	B	P
Q9NWZ3	7qg2	C	P
Q9NWZ3	7qg2	D	P
Q9NWZ3	7qg3	A	P
Q9NWZ3	7qg3	B	P
Q9NWZ3	7qg5	A	P
Q9NWZ3	7qg5	B	P
Q9NWZ3	8atb	AAA	P
Q9NWZ3	8atb	BBB	P
Q9NWZ3	8atl	AAA	P
Q9NWZ3	8atl	BBB	P
Q9NWZ3	8atn	AAA	P
Q9NWZ3	8atn	BBB	P
Q9NWZ3	8br5	AAA	P
Q9NWZ3	8br5	BBB	P
Q9NWZ3	8br5	CCC	P
Q9NWZ3	8br5	DDD	P
Q9NWZ3	8br6	AAA	P
Q9NWZ3	8br6	BBB	P
Q9NWZ3	8br7	AAA	P
Q9NWZ3	8br7	BBB	P
Q9NWZ3	8dks	A	P
Q9NWZ3	8dks	B	P
Q9NWZ3	6thw	A	NP
Q9NWZ3	8wtf	A	NP
Q9NWZ3	8ucc	A	NP
Q9NWZ3	8tx0	A	NP
Q9NWZ3	6ege	D	NP
Q9NWZ3	8w3w	D	NP
Q9NWZ3	6ege	A	NP
Q9NWZ3	6ega	B	NP
Q9NWZ3	8w3x	A	NP
Q9NWZ3	8w3x	D	NP
Q9NWZ3	4u9a	A	NP
Q9NWZ3	8w3x	C	NP
Q9NWZ3	8tvn	A	NP
Q9NWZ3	8tx0	B	NP
Q9NWZ3	8tvn	C	NP
Q9NWZ3	4u97	B	NP
Q9NWZ3	6eg9	A	NP
Q9NWZ3	8w3w	A	NP
Q9NWZ3	8ucb	B	NP
Q9NWZ3	8w3w	B	NP
Q9NWZ3	8ucc	B	NP
Q9NWZ3	4u9a	B	NP
Q9NWZ3	6ega	A	NP
Q9NWZ3	8tvn	D	NP
Q9NWZ3	8ucb	A	NP
Q9NWZ3	6thw	B	NP
Q9NWZ3	8w3w	C	NP
Q9NWZ3	8ucb	D	NP
Q9NWZ3	4u97	A	NP
Q9NWZ3	6egd	D	NP
Q9NWZ3	6egd	A	NP
Q9NWZ3	6egf	B	NP
Q9NWZ3	8ucb	C	NP
Q9NWZ3	8tvn	B	NP
Q9NWZ3	8tvm	B	NP
Q9NWZ3	8w3x	B	NP
Q9NWZ3	8tvm	C	NP
Q9NWZ3	6eg9	B	NP
Q9NWZ3	8tvm	A	NP
Q9NWZ3	8tvm	D	NP
Q9NYL2	5hes	A	P
Q9NYL2	5hes	B	P
Q9NYL2	7yaw	C	NP
Q9NYL2	6juu	A	NP
Q9NYL2	7yaw	B	NP
Q9NYL2	6jut	A	NP
Q9NYL2	5x5o	A	NP
Q9NYL2	7yaw	D	NP
Q9NYL2	7yaw	A	NP
Q9NYL2	7yaz	A	NP
Q9NZQ7	7tps	B	P
Q9NZQ7	5xxy	A	NP
Q9NZQ7	9eo0	C	NP
Q9NZQ7	8rpb	P	NP
Q9NZQ7	6nm7	B	NP
Q9NZQ7	8r6q	B	NP
Q9NZQ7	6noj	A	NP
Q9NZQ7	6r3k	A	NP
Q9NZQ7	4z18	B	NP
Q9NZQ7	7ux5	G	NP
Q9NZQ7	5jdr	A	NP
Q9NZQ7	5n2d	A	NP
Q9NZQ7	7vun	B	NP
Q9NZQ7	6r3k	D	NP
Q9NZQ7	6nos	A	NP
Q9NZQ7	6vqn	A	NP
Q9NZQ7	6rpg	A	NP
Q9NZQ7	6rpg	B	NP
Q9NZQ7	5x8l	B	NP
Q9NZQ7	6nnv	C	NP
Q9NZQ7	7yds	A	NP
Q9NZQ7	4z18	A	NP
Q9NZQ7	7vun	G	NP
Q9NZQ7	5n2d	C	NP
Q9NZQ7	3bis	A	NP
Q9NZQ7	5n2f	B	NP
Q9NZQ7	3bis	B	NP
Q9NZQ7	5o4y	B	NP
Q9NZQ7	4zqk	A	NP
Q9NZQ7	5j8o	A	NP
Q9NZQ7	7tps	D	NP
Q9NZQ7	6nnv	B	NP
Q9NZQ7	8p64	A	NP
Q9NZQ7	9eo0	D	NP
Q9NZQ7	7nld	C	NP
Q9NZQ7	6noj	B	NP
Q9NZQ7	7nld	D	NP
Q9NZQ7	3sbw	C	NP
Q9NZQ7	6nos	B	NP
Q9NZQ7	5n2f	A	NP
Q9NZQ7	5x8l	A	NP
Q9NZQ7	5j89	A	NP
Q9NZQ7	7vun	A	NP
Q9NZQ7	5niu	A	NP
Q9NZQ7	7dy7	B	NP
Q9NZQ7	7uxp	B	NP
Q9NZQ7	7xad	D	NP
Q9NZQ7	8r6q	A	NP
Q9NZQ7	7nld	A	NP
Q9NZQ7	5o45	A	NP
Q9NZQ7	5j89	B	NP
Q9NZQ7	7vun	F	NP
Q9NZQ7	8k5n	A	NP
Q9NZQ7	7xae	B	NP
Q9NZQ7	8or1	A	NP
Q9NZQ7	5grj	A	NP
Q9NZQ7	7ux5	K	NP
Q9NZQ7	5jdr	B	NP
Q9NZQ7	6nm7	A	NP
Q9NZQ7	5x8l	C	NP
Q9NZQ7	5x8l	E	NP
Q9NZQ7	7uxq	B	NP
Q9NZQ7	5x8m	A	NP
Q9NZQ7	7ux5	I	NP
Q9NZQ7	7sjq	A	NP
Q9NZQ7	5ius	C	NP
Q9NZQ7	8aom	A	NP
Q9NZQ7	6np9	A	NP
Q9NZQ7	9eo0	F	NP
Q9NZQ7	6r3k	B	NP
Q9NZQ7	7bea	A	NP
Q9NZQ7	7czd	B	NP
Q9NZQ7	8k5n	B	NP
Q9NZQ7	5niu	C	NP
Q9NZQ7	6nnv	A	NP
Q9NZQ7	7uxo	A	NP
Q9NZQ7	5o4y	C	NP
Q9NZQ7	3bik	A	NP
Q9NZQ7	5jds	A	NP
Q9NZQ7	5xj4	A	NP
Q9NZQ7	5j89	D	NP
Q9NZQ7	7uxp	A	NP
Q9NZQ7	7dy7	A	NP
Q9NZQ7	5j8o	B	NP
Q9NZQ7	5x8l	D	NP
Q9NZQ7	7nld	E	NP
Q9NZQ7	7xad	A	NP
Q9NZQ7	7vun	D	NP
Q9NZQ7	7c88	M	NP
Q9NZQ7	7nld	B	NP
Q9NZQ7	9eo0	E	NP
Q9NZQ7	8p64	B	NP
Q9NZQ7	5c3t	A	NP
Q9NZQ7	7vun	E	NP
Q9NZQ7	5niu	D	NP
Q9NZQ7	6vqn	B	NP
Q9NZQ7	8or1	B	NP
Q9NZQ7	7vun	C	NP
Q9NZQ7	9eo0	A	NP
Q9NZQ7	7bea	B	NP
Q9NZQ7	7uxq	A	NP
Q9NZQ7	6nm8	A	NP
Q9NZQ7	7ux5	A	NP
Q9NZQ7	7xyq	A	NP
Q9NZQ7	6vqn	C	NP
Q9NZQ7	6r3k	C	NP
Q9NZQ7	7czd	D	NP
Q9NZQ7	8aok	A	NP
Q9NZQ7	8alx	A	NP
Q9NZQ7	7c88	C	NP
Q9NZQ7	7vun	H	NP
Q9NZQ7	8p1o	B	NP
Q9NZQ7	6nnv	D	NP
Q9NZQ7	7oun	A	NP
Q9NZQ7	8p1o	A	NP
Q9NZQ7	5n2d	D	NP
Q9NZQ7	5niu	B	NP
Q9NZQ7	7nld	F	NP
Q9NZQ7	6nm8	B	NP
Q9NZQ7	5ius	D	NP
Q9NZQ7	6ycr	A	NP
Q9NZQ7	5n2d	B	NP
Q9NZQ7	6pv9	A	NP
Q9NZQ7	7xae	A	NP
Q9NZQ7	5j89	C	NP
Q9NZQ7	3fn3	B	NP
Q9NZQ7	5ggt	A	NP
Q9NZQ7	3fn3	A	NP
Q9NZQ7	8jba	A	NP
Q9NZQ7	5o4y	E	NP
Q9NZQ7	7ux5	C	NP
Q9NZQ7	7ux5	E	NP
Q9NZQ7	9eo0	B	NP
Q9NZQ7	7xad	H	NP
Q9NZQ7	8jba	B	NP
Q9QZL0	4m69	A	P
Q9QZL0	6oko	B	NP
Q9QZL0	4m66	B	NP
Q9UBU7	6ya6	B	P
Q9UBU7	6ya8	B	P
Q9UBU7	4f9b	D	NP
Q9UBU7	4f9a	D	NP
Q9UBU7	4f9c	B	NP
Q9UHD2	4euu	A	P
Q9UHD2	4euu	B	P
Q9UHD2	4iw0	A	P
Q9UHD2	6nt9	B	NP
Q9UHD2	4iwp	A	NP
Q9UHD2	4eut	A	NP
Q9UHD2	4im2	A	NP
Q9UHD2	6cq5	A	NP
Q9UHD2	6o8b	B	NP
Q9UHD2	6o8b	A	NP
Q9UHD2	4im3	A	NP
Q9UHD2	6boe	A	NP
Q9UHD2	4eut	B	NP
Q9UHD2	6rsu	A	NP
Q9UHD2	6cq0	A	NP
Q9UHW9	6m1y	A	P
Q9UHW9	6m1y	B	P
Q9UHW9	7ain	A	P
Q9UHW9	7ain	B	P
Q9UHW9	7aio	A	NP
Q9UHW9	6y5v	A	NP
Q9UHW9	6y5r	B	NP
Q9UHW9	7ngb	A	NP
Q9UHW9	6m22	B	NP
Q9UHW9	7d90	B	NP
Q9UK32	6g76	A	P
Q9UK32	6g76	B	P
Q9UK32	6g78	B	NP
Q9UK32	6g77	A	NP
Q9UK32	6g78	A	NP
Q9UK32	6g77	B	NP
Q9UKE5	6ra5	A	P
Q9UKE5	6ra5	B	P
Q9UKE5	6ra7	A	P
Q9UKE5	7xzq	A	P
Q9UKE5	7xzr	A	P
Q9UKE5	7xzr	B	P
Q9UKE5	8wm0	A	P
Q9UKE5	5ax9	A	NP
Q9UKE5	8x88	A	NP
Q9UKE5	5cwz	A	NP
Q9UKE5	5cwz	B	NP
Q9UKE5	5d7a	B	NP
Q9UKE5	5cwz	C	NP
Q9UKE5	2x7f	B	NP
Q9UKE5	5ax9	B	NP
Q9UKE5	2x7f	A	NP
Q9UKE5	2x7f	D	NP
Q9UKE5	2x7f	C	NP
Q9UKE5	5d7a	A	NP
Q9UKE5	5d7a	C	NP
Q9UKE5	8x88	B	NP
Q9UKE5	5ax9	C	NP
Q9UP95	7aip	A	P
Q9UP95	7aip	B	P
Q9UP95	7air	B	P
Q9UP95	7tth	A	NP
Q9UP95	6kkr	B	NP
Q9UP95	6kku	A	NP
Q9UP95	7tti	A	NP
Q9UP95	6kkt	B	NP
Q9UP95	7aiq	A	NP
Q9UP95	7tti	B	NP
Q9UP95	6kkt	A	NP
Q9UP95	6kku	B	NP
Q9UP95	6kkr	A	NP
Q9Y2K2	8r4o	A	P
Q9Y2K2	8r4o	C	P
Q9Y2K2	8r4o	E	P
Q9Y2K2	8r4o	G	P
Q9Y2K2	8r4o	I	P
Q9Y2K2	8r4o	K	P
Q9Y2K2	8r4q	A	P
Q9Y2K2	8r4q	C	P
Q9Y2K2	8r4q	E	P
Q9Y2K2	8r4q	G	P
Q9Y2K2	8r4q	I	P
Q9Y2K2	8r4q	K	P
Q9Y2K2	8r4u	A	P
Q9Y2K2	8r4u	C	P
Q9Y2K2	8r4u	E	P
Q9Y2K2	8r4u	G	P
Q9Y2K2	8r4v	A	P
Q9Y2K2	8r4v	B	P
Q9Y2K2	8r4v	C	P
Q9Y2K2	8oku	B	NP
Q9Y2K2	8oku	A	NP
Q9Y478	4cfe	B	P
Q9Y478	4cfe	D	P
Q9Y478	4cff	B	P
Q9Y478	4cff	D	P
Q9Y478	4zhx	B	P
Q9Y478	4zhx	D	P
Q9Y478	5ezv	B	P
Q9Y478	5ezv	D	P
Q9Y478	5iso	B	P
Q9Y478	5iso	D	P
Q9Y478	6b1u	B	P
Q9Y478	6b1u	D	P
Q9Y478	7myj	B	P
Q9Y478	7myj	D	P
Q9Y478	6c9j	B	NP
Q9Y478	6c9f	B	NP
Q9Y478	6c9g	B	NP
Q9Y478	8bik	B	NP
Q9Y478	8bik	E	NP
Q9Y572	7mon	B	P
Q9Y572	7mx3	A	NP
Q9Y572	7mx3	D	NP
Q9Y572	7mx3	B	NP
Q9Y572	7mx3	C	NP
Q9Y6E0	3a7f	A	P
Q9Y6E0	3a7g	A	P
Q9Y6E0	3a7g	B	P
Q9Y6E0	3a7h	A	P
Q9Y6E0	3a7h	B	P
Q9Y6E0	3a7i	A	P
Q9Y6E0	3a7j	A	P
Q9Y6E0	3ckx	A	P
Q9Y6E0	4qml	A	P
Q9Y6E0	4qmm	A	P
Q9Y6E0	4qmn	A	P
Q9Y6E0	4qmo	A	P
Q9Y6E0	4qmp	A	P
Q9Y6E0	4qmq	A	P
Q9Y6E0	4qms	A	P
Q9Y6E0	4qmt	A	P
Q9Y6E0	4qmu	A	P
Q9Y6E0	4qmv	A	P
Q9Y6E0	4qmw	A	P
Q9Y6E0	4qmx	A	P
Q9Y6E0	4qmy	A	P
Q9Y6E0	4qmz	A	P
Q9Y6E0	4qna	A	P
Q9Y6E0	4qo9	A	P
Q9Y6E0	4qo9	B	P
Q9Y6E0	4u8z	A	P
Q9Y6E0	4w8d	A	P
Q9Y6E0	4w8e	A	P
Q9Y6E0	7b30	A	NP
Q9Y6E0	8bzj	B	NP
Q9Y6E0	8qlt	A	NP
Q9Y6E0	8qls	A	NP
Q9Y6E0	8qlr	B	NP
Q9Y6E0	8bzi	A	NP
Q9Y6E0	8qlq	A	NP
Q9Y6E0	8bzj	A	NP
Q9Y6E0	7b34	A	NP
Q9Y6E0	8qlr	A	NP
Q9Y6E0	4o27	B	NP
Q9Y6E0	3zhp	C	NP
Q9Y6E0	7b35	A	NP
Q9Y6E0	7b35	B	NP
Q9Y6E0	7b33	A	NP
Q9Y6E0	3ckw	A	NP
Q9Y6E0	3zhp	D	NP
Q9Y6E0	7b31	A	NP
Q9Y6E0	7b32	A	NP
