ACC_ID	PDB_Structures
P21707	6mti_6,6cxw_A,6mti_1,4wee_A,1rsy_A,8c5h_S,1byn_A,5ccg_K,5ccg_E,5cch_F,5cci_F,5ccg_F,5kj7_E,5ccj_A,5ccj_B,5w5c_F,6mti_2,2yoa_B,5kj8_E,1k5w_A,5kj8_K,5w5d_F,5kj7_K,1uov_A,6mti_3,5ccj_D,1uow_A,5ccj_C,5kj7_F,1tjx_A,6mti_4,5cch_E,5cci_E,5kj8_F,2yoa_A,1tjm_A,6mti_5
P38571	6v7n_B,6v7n_A
Q9Y4I1	5jcz_E,4lx2_A,5jcy_A,4lx1_B,4lli_A,4j5l_A,4lx1_A,5jcz_B,5jcz_C,4lli_B
P13866	7yni_A,7wmv_A
Q9NRP0	8pn9_H,8b6l_J,6s7o_H
Q5TA45	8r23_C,7cun_K,8rc4_k,8r22_C,8r2d_C,7ycx_K,8uib_K,7bfq_B,7bfp_B,5v8w_B,5v8w_F,5v8w_D,5v8w_H
O43617	3kxc_A,2cfh_A,1sz7_A,2c0j_A,2cfh_B
Q2M385	6u2l_O,6u2l_GG,6u2l_N,6u2l_P,6u2l_C,6u2l_L,6u2w_H,6u2l_KK,6u2l_I,6u2l_A,6u2l_EE,6u2l_J,6u2l_M,6u2j_J,6u2j_M,6u23_M,6u2l_PP,6u2l_BB,6u23_J,6u2w_I,6u2l_H,6u23_P,6u2l_MM,6u23_L,6u2l_NN,6u2j_C,6u2l_AA,6u23_H,6u2l_DD,6u2l_II,6u2l_B,6u2w_O,6u2w_F,6u2w_L,6u2l_E,6u23_F,6u2l_K,6u23_B,6u2l_LL,6u2k_B,6u2l_JJ,6u2l_G,6u23_D,6u2l_OO,6u2j_P,6u2l_F,6u2w_N,6u2l_HH,6u2w_D,6u2w_B,6u2l_CC,6u2l_FF,6u2j_G,6u2l_D,6u2j_F
Q8IVG9	5giw_X,1y32_A,2gd3_A
P50592	8slr_D
Q05546	1tdq_A
Q9HCS7	8c6j_T,7abi_M,7w5a_I,6ff7_M,5z56_I,7a5p_M,8ch6_z,9fmd_I,5mqf_M,5z57_I,6qdv_T
Q6P5F7	7rtw_B,7rtw_A
Q9BVS4	6hk6_J,6hk6_A,6hk6_H,6hk6_D,6fdm_C,6fdm_D,6fdn_B,6fdo_B,7vbt_B,6hk6_I,6hk6_F,6hk6_B,6fdo_A,6hk6_G,6fdm_B,6fdm_A,6hk6_E,7vbt_A,6hk6_C,6g18_v
Q8K424	6pvn_B,6lgp_A,6dvw_D,7mim_C,6pvn_A,7ugg_B,7mim_B,7ugg_C,7mim_A,4n5q_B,7rau_A,6dvw_A,6dvw_B,6dvy_D,6dvy_A,6pvn_D,7min_C,4n5q_A,7mik_A,7mij_D,7mio_D,6pvo_B,7mik_C,7mij_C,7mij_A,6pvl_A,7mim_D,6dvy_C,6dvz_D,7ugg_D,6pvp_A,6pvm_B,6pvm_D,6pvp_B,7ras_B,7mil_B,6pvm_C,6dvz_B,6pvo_A,7min_A,7mik_D,6pvp_D,6pvn_C,7min_D,6dvw_C,7ugg_A,6lgp_C,7ras_D,6pvl_B,7rau_C,6dvz_A,6pvp_C,6pvo_C,6lgp_B,6dvz_C,6dvy_B,7mil_D,6pvm_A,7mio_B,6pvq_A,6lgp_D,6pvl_C,7mij_B,6pvl_D,7mik_B,7min_B,6pvo_D
Q9NVU0	7dn3_M,7du2_M,7d58_M,7a6h_M,8iuh_M,8ity_M,7asv_A,7asu_A,8iue_M,7asv_B
Q9UI95	4gk0_B,6m7a_B,6ww9_B,6kto_A,6m7a_A,6bi7_C,6bi7_E,4ext_C,6wwa_A,4gk5_B,5xpt_A,5xpu_A,3abd_A,3abd_B,6ve5_A,3abe_C,7l9p_I,6ws5_CCC,7l9p_J,6bi7_A,6bc8_A,4gk5_A,4gk0_A,3vu7_C,6kto_B,6m7b_B,6wwa_D,6ws0_CCC,6bcd_A,6k07_A,6ww9_A,7l9p_G,6m7b_A,6k08_A
P10637	8q96_D,8q96_G,8q96_A,8q96_J
Q62264	3ont_A
Q07011	6a3v_J,6mgp_Z,6cu0_K,6y8k_AAA,6cu0_J,6cu0_G,6a3w_I,6cu0_L,6bwv_D,6a3v_H,6a3v_X,6a3v_P,6cu0_H,6cpr_F,8oz3_C,8gye_A,6mhr_F,6a3v_R,6a3v_T,6mi2_C,6a3w_L,7d4b_A,7yxu_A,6a3v_N,6a3w_F,6mgp_Y,6mi2_F,6a3v_L,6mgp_X,6a3v_B,6bwv_E,6a3v_F,6cpr_E,6cpr_D,6cu0_I,6a3v_D,8gye_D,6a3w_C,8oz3_D,6mhr_C,6a3v_V
Q9BXF9	7ung_C2,7ung_C0,7ung_C3
Q13546	6r5f_A,6c4d_D,6hho_B,4ith_B,6rln_A,4neu_A,4iti_A,7xmk_A,6c4d_A,4itj_B,7fd0_A,6hho_A,5tx5_A,6c4d_C,6c3e_B,6r5f_D,6rln_B,5tx5_B,6ocq_A,6ocq_B,5hx6_B,6nw2_A,4iti_B,8i2n_B,7ydx_A,8i2n_A,6nyh_A,7fcz_B,4itj_A,7ydx_B,6c3e_A,5hx6_A,6c4d_B,7fd0_B,6ac5_A
P57052	2ywk_A
Q9ULK4	8gxq_w,7ena_w,7enj_W,7emf_W,7lbm_1,6h02_A,7enc_w,8gxs_w
Q2EG98	7d7f_A,7d7e_A
P24158	1fuj_C,1fuj_B,1fuj_D,1fuj_A
P33778	9fgq_H,3x1u_D,9c62_O,3x1u_H,9fgq_D,3x1s_D,3x1s_H
P08243	6gq3_A,6gq3_B,8sue_A
Q9Y312	7pjh_A
Q6Q783	4au7_B,4au7_A
P70662	6ptl_A,1rut_X,1m3v_A
D3W0D1	4iop_B
Q9Z1B8	5xfq_A,5xfq_B
Q9D752	4fjo_C,6ekl_A,6ekj_A,5o8k_A,6ekm_A
Q0VG06	7kzr_Q,7kzq_P,7kzp_Q,7kzv_Q,7kzs_Q,7kzt_P
P10153	5e13_A,1hi4_A,6sso_A,1gqv_A,8f5x_A,2c05_A,1k2a_A,1hi2_A,2c02_A,2bex_C,2bex_D,2c01_X,1hi5_A,8qew_A,1hi3_A,2bzz_A
Q9H9Z2	8ost_B,8ops_B,8opt_B,5udz_A,2cqf_A,5udz_B,2li8_A
P14854	5z62_H
P07900	7rxz_A,7rxz_C,7rxz_F,7l7j_B,7ry1_C,3q6n_F,7l7i_B,7ry1_B,3q6m_A,7ry1_A,6ksq_A,7krj_B,7rxz_E,7ry0_B,8ffv_A,7rxz_B,7ry0_A,7kw7_B,8ffw_B,3q6m_C,3q6n_D,7rxz_D,2vcj_A,2yea_A,7s90_A,2jjc_A,5xqe_A,4l93_B,6gpr_A,6eya_A,4awq_A,1yer_A,3t0h_A,2ye2_A,3hek_A,2xdl_A,3r92_A,2h55_A,3wha_A,2ccs_A,2qg2_A,8agl_B,3t2s_B,6tn5_AAA,2xjx_A,5j80_A,3inx_A,6eyb_A,2yei_A,1yc3_A,5j82_A,6lsz_A,1uyf_A,5t21_A,3mnr_P,5lq9_A,2yi7_A,4awo_B,3t0z_A,2ykj_A,5cf0_A,4lwi_A,2yef_A,4cwq_A,3k97_A,5j2x_A,3qdd_A,1yes_A,4o05_A,5lo5_A,4l91_A,2byi_A,3owd_A,6elp_A,3k99_C,3b28_B,8ki4_A,1uy7_A,5lr1_A,3k99_B,8w8k_A,2ykb_A,2qg0_B,2xdx_A,6cyg_B,2yi6_A,4awq_B,2yed_A,3o0i_A,5j27_A,3rlq_A,6lt8_A,5lny_A,5m4h_A,3hz1_A,2yke_A,4cwf_A,4w7t_A,7s9f_A,2qf6_D,8b7i_A,5j86_A,5lrz_A,2yeb_A,6n8x_A,2xhx_A,6gpw_A,2byh_A,2fwy_A,4yky_A,2qfo_A,1uyc_A,5nyi_A,3r4m_A,3vhd_A,3tuh_A,5ggz_A,3ft5_A,2yjx_A,6cyh_B,6gq6_A,6ltk_A,3ft8_A,4eeh_A,3rlp_A,4l90_A,3r4p_B,3b25_A,2xab_A,1uyk_A,6ei5_A,2yej_A,2ykc_A,3tuh_B,8x2r_A,3ow6_A,3r4n_A,5xr9_A,2yk2_A,3owb_A,4lwe_A,7s8y_A,3hhu_B,4xip_A,3rlp_B,7s8z_A,5zr3_G,8agi_A,5lr7_A,4ykq_A,4egh_A,5fnf_A,3wq9_A,7s95_A,7s9i_A,3b24_A,6lti_A,5oci_A,6b9a_B,2wi2_A,4fcr_A,2yki_A,2ye8_A,2qf6_B,4cwr_A,4cwo_A,3hek_B,6tn4_AAA,3rlr_B,2wi1_A,3vhc_A,4l94_A,2xk2_A,3b26_A,4ykw_A,3ekr_B,3rkz_A,4cwn_A,4egk_A,2wi2_B,4nh8_A,1uyg_A,5ls1_A,2yjw_A,8agj_A,4lwh_A,6u9a_A,4o07_A,6ey9_A,3r4o_A,1uyl_A,3k99_D,4lwf_A,2qg0_A,5od7_A,3r91_A,3hhu_A,4cwt_A,5xqd_A,4nh7_A,4bqg_A,8w4v_A,2ye9_A,4egi_A,6u9b_A,6f1n_A,5nyh_A,1yc1_A,6cyh_A,5xre_A,6gpp_A,3t2s_A,1uyh_A,1uy9_A,3k98_B,5lo1_A,3bm9_A,4l93_A,5xr5_A,2yi0_A,5j20_A,6ceo_A,5j64_A,6gp8_A,2qf6_C,2wi7_A,6b9a_A,6elo_A,2xds_A,2cct_A,3bmy_A,3b24_B,2wi5_A,6gqs_A,4o0b_A,4hy6_A,4b7p_A,5ggz_D,4xiq_A,5ggz_C,3rlq_B,5ggz_B,4lwg_A,5j6n_A,6gr4_A,4xit_A,4awp_B,1osf_A,2bsm_A,4awo_A,3vha_A,4fcq_A,1uyi_A,6gp4_A,7lsz_A,3ekr_A,2xjj_B,2yeg_A,1yet_A,3b26_B,3b28_A,5zr3_C,5m4e_A,2qfo_B,5lo0_A,2xdk_A,5xrd_A,5zr3_E,2wi4_A,2yee_A,6gpf_A,2ye6_A,3rlr_A,3inw_A,3k99_A,4efu_A,4u93_A,6gr3_A,5zr3_A,2ye4_A,6gr5_A,4cws_A,2ye3_A,2bt0_A,2xht_A,6eln_A,7ur3_A,4jql_A,6olx_A,5lnz_A,4fcp_A,2wi3_A,2xjj_A,2xhr_A,5j6m_A,4o09_A,7s99_A,5xrb_A,6gpo_A,2yk9_A,4xir_A,5lo6_A,5lrl_A,3r4n_B,4eft_A,2xjg_A,6gph_A,3eko_B,3hyy_A,3t1k_A,8agi_B,1uy6_A,4yku_A,3d0b_A,2k5b_A,3hyz_B,3t10_A,6gpy_A,5j8m_B,6u99_A,2vci_A,6fcj_A,4ykx_A,4ykr_A,1uy8_A,3eko_A,5odx_A,3k98_A,3hyz_A,1uye_A,5j2v_A,8ki4_B,3b27_A,2qf6_A,2uwd_A,4cwp_A,4fcp_B,2bt0_B,2xdu_A,2wi6_A,7lt0_A,6gr1_A,5j8u_B,7s9h_A,4awp_A,4o04_A,4ykz_A,3qtf_A,4r3m_A,2yeg_B,3vhd_B,6el5_A,8agl_A,5j8m_A,3hz5_A,5fnd_A,6b99_A,6ey8_A,4nh7_B,3wha_B,4ykw_B,7s9g_A,2yeh_A,1byq_A,6gqr_A,5j6l_A,6cyg_A,4ykt_A,3r4p_A,6lr9_A,8b7j_A,7s98_A,2yec_A,2bz5_A,5fnc_A,2bz5_B,5vyy_A,2xab_B,7dmc_A,3r4o_B,6u98_A,6gpt_A,6gqu_A,5j8u_A,2yi5_A,1yc4_A,4bqj_A,8agj_B,4l8z_A,6hhr_A,2ye7_A,2ye5_A,8w8k_B,3t1k_B,5j9x_A,2ccu_A,2fwz_A,1uyd_A
Q9UQ26	1wfg_A,1v27_A
Q9UK32	6g77_A,6g76_A,6g78_B,6g78_A,6g77_B
Q13485	5mez_A,5mf0_B,5mez_B,5mey_A,5mf0_A,1g88_B,5c4v_A,5c4v_E,1dd1_C,1u7f_B,1mr1_B,1dd1_B
Q6IQ20	8pc4_B,8p96_B,8p90_A,4qn9_B,8p96_A,4qn9_A,8p90_B,8pc4_A
Q7Z6V5	3dh1_A,3dh1_C,3dh1_B,3dh1_D
Q16539	3hub_A,1yqj_A,2yix_A,3hv4_B,4kiq_C,3fml_A,4f9w_A,5eta_B,2rg6_A,3bv2_A,3mpa_A,4e6a_A,3hvc_A,1zyj_A,4dlj_A,2okr_A,1ouy_A,3obj_A,3oc1_A,1kv2_A,4a9y_A,3mvl_A,2fsm_X,5omh_A,4kiq_B,3fc1_X,6qe1_A,2gfs_A,4eh8_A,5xyy_A,3fi4_A,3lff_A,5n65_A,5omg_A,4r3c_A,1zz2_A,3d7z_A,5o8u_A,3hrb_A,1bmk_A,3hv5_B,5n67_A,3hv6_A,1kv1_A,4zth_A,3fsf_A,4e5a_X,3o8u_A,2yiw_A,4eh2_A,1ove_A,3l8s_A,8vxe_A,3huc_A,4kip_B,3new_A,4ewq_A,2okr_D,6m9l_A,2zaz_A,2fst_X,4kin_C,3gcu_B,3ha8_A,3bv3_A,6tca_B,6zwp_A,5tco_A,3bx5_A,2baj_A,3mgy_A,4l8m_A,2i0h_A,4f9y_A,5eta_A,6hwv_A,3fsk_A,3iw6_A,3lfe_A,4geo_A,4kin_D,1ian_A,6zqs_A,3itz_A,3zsi_A,2fso_X,5xyx_A,3hv3_A,4kin_B,4aac_A,3lhj_A,3gcv_A,3fmh_A,3iw5_A,3lfb_A,3l8x_A,3flw_A,3nnu_A,6tca_F,3gc7_A,3fkn_A,3zsg_A,3c5u_A,4ehv_A,3mvm_B,3fmn_A,3fln_C,6sfk_A,3kf7_A,2onl_B,3ctq_A,6tca_H,3zya_A,5mz3_A,2zb0_A,6tca_D,3uvq_A,3s3i_A,5n68_A,3fmk_A,1w82_A,2bak_A,6m95_A,3oef_X,3dt1_A,3nnw_A,3nnv_A,4eh7_A,3mw1_A,3ocg_A,3fko_A,3hv4_A,6sfi_A,2y8o_A,4eh6_A,3lfc_A,2rg5_A,5o8v_A,2npq_A,1w7h_A,6sfo_A,1wbt_A,4dli_A,3gcs_A,1r39_A,1w84_A,2baq_A,3o8p_A,3o8t_A,3mh3_A,3uvp_A,1wbv_A,1wbw_A,4aa4_A,3zs5_A,3gi3_A,3hec_A,2qd9_A,5n63_A,2zb1_A,1zzl_A,3mpt_A,3hl7_A,3odz_X,6qdz_A,3zsh_A,1a9u_A,3e92_A,3fmj_A,5etf_A,5mty_A,1w83_A,3gcu_A,6sfj_A,5wjj_A,3hv7_A,3gfe_A,1bl6_A,3gcq_A,3fmm_A,3gcp_A,3iw8_A,5eti_A,8a8m_A,3fly_A,3uvr_A,3flq_A,4kiq_A,3lfa_A,3fls_A,6hwt_A,5mtx_A,3iw7_A,3mh2_A,3mh0_A,4eh3_A,4kip_A,6ohd_A,1di9_A,3s4q_A,2fsl_X,4aa5_A,2onl_A,1wbs_A,4eh9_A,4kiq_D,3pg3_A,3fkl_A,3hp5_A,4e8a_A,2bal_A,6anl_A,5n64_A,6hwu_A,3nnx_A,5n66_A,1r3c_A,3flz_A,3mh1_A,1ouk_A,3ds6_B,1wfc_A,4eh5_A,3qud_A,3u8w_A,3hll_A,3rin_A,3od6_X,3kq7_A,4fa2_A,3que_A,3k3i_A,3k3j_A,4e6c_A,3ds6_A,3mvm_A,3roc_A,3lfd_A,3ds6_C,3e93_A,1oz1_A,3nww_A,3heg_A,3fl4_A,1wbn_A,4eh4_A,1bl7_A,4kin_A,5etc_A,3obg_A,3ds6_D,3d83_A,4aa0_A,5ml5_A,1wbo_A,2lgc_A,3mvl_B,2yis_A,4e5b_A,3hv5_A,1m7q_A,5tbe_A,3iph_A,3hp2_A
Q8NEB9	3ihy_E,4uwl_A,6i3u_A,5anl_A,3ihy_A,4oys_A,7rsp_A,5enn_A,7rsv_A,8sor_B,3ls8_A,8rxr_B,3ihy_C,4uwf_A,8srq_X
Q9D358	5jnu_A,2p4u_B,2p4u_C,2p4u_D,5jnu_B,2p4u_A
O95503	3gv6_A,3i90_A,3i90_B
Q15811	3fia_A,2khn_A,2kgr_A,6h5t_B,6h5t_A,4iim_B,4iim_A,6gbu_D,6gbu_F,6gbu_B,6gbu_H,1ki1_D,3qbv_D,1ki1_B
Q14134	2csv_A
Q8WWN9	5mr1_A
P61024	7b5r_K,1dkt_B,1dkt_A,1dks_A,4yc6_D,8byl_C,2ass_C,4yc6_F,2ast_C,4yc6_B,8or4_G,7b5l_K,1dks_B,7b5m_K,8or0_G,8bya_F,7nj0_D,1buh_B,4yc6_H
Q15628	1f2h_A,1f3v_A,5xme_A,6ac0_A,7csq_B
Q9DCX8	3gh8_E,3gh8_B,3gh8_A,3gfd_B,3gh8_H,3tnz_B,3gh8_G,3gh8_D,3to0_A,3gfd_A,3tnz_A,3gh8_F,3gh8_C
Q5T5Y3	5m54_C,5m5c_C,6qus_I,6qvj_I
Q6P1I3	2gnx_A
P52555	1g7e_A,2m66_A,6o6i_A,1g7d_A
O75626	3dal_A,3dal_B
Q71RI9	2zjg_A,5veq_B,3e2f_A,5vep_A,3e2y_B,3e2f_B,3e2z_A,5vep_B,3e2z_B,2zjg_B,5ver_B,5veq_A,5ver_A,3e2y_A
Q9H668	8d0k_B,8sok_B,8d0b_B,7u5c_F,4jqf_A,4joi_A,4joi_B
Q9NPB1	4mwo_A,1q91_A,1z4q_A,1z4k_A,1z4m_A,1q92_A,4l6a_A,4l6c_A,1mh9_A,4mum_A,6g2l_A,1z4j_A,6g22_A,1z4p_X,2jau_A,1z4l_A,1z4i_A,4nfl_A,2jaw_A,6g2m_A,4yik_A
Q9NPJ6	7emf_D,8gxs_d,7enc_d,7enj_D,8t9d_B,8gxq_d,7ena_d,7nvr_h
Q9UK99	5hdw_A
Q13510	5u7z_C,5u7z_A,6mhm_C,6mhm_A,6mhm_D,5u7z_B,5u7z_D,6mhm_B
P05426	7qgg_H
O94993	7jjk_A
Q9NX09	3lq9_B,3lq9_A
Q91V70	1e4t_A
P60881	5cci_C,6mti_G,1sfc_G,6wvw_G,1urq_C,1sfc_K,3ipd_G,5ccg_I,1jth_A,5low_F,5cch_C,5w5c_C,1jth_C,6mdn_H,5kj7_C,5low_M,1sfc_C,5lob_F,6mti_K,6mti_S,5kj8_C,3hd7_G,5ccg_C,5lob_D,6ip1_C,6mti_C,6mti_O,3ipd_C,3j98_M,5low_D,5kj8_I,5low_K,6wvw_C,6mti_W,5kj7_I,5w5d_C,1n7s_C,3hd7_C,5cch_D,6mti_D,3hd7_H,6mti_L,6mti_P,3hd7_D,1sfc_H,5low_L,1sfc_D,6mti_T,5ccg_J,6mti_H,6wvw_D,3ipd_D,1n7s_D,5low_G,5kj8_D,6wvw_H,5w5d_D,1sfc_L,5cci_D,5kj7_D,3ipd_H,5lob_G,5kj7_J,1urq_D,6mti_X,6ip1_D,5ccg_D,5low_N,5low_E,5w5c_D,5lob_E,5kj8_J
Q9HC56	2ee0_A
Q96S59	5ji7_A,5jiu_B,5ji9_A,5jiu_A
O15144	6uhc_D,6yw7_D,8p94_D,6yw6_D
Q12802	2drn_C,4d0n_B,4d0o_A,4d0o_B,6bca_A,6bca_B,2lg1_A
P35680	2h8r_B,2da6_A
Q9JLV1	1uk5_A
Q12904	4r3z_A,8ong_A,1e7z_A,1euj_B,1euj_A,1fl0_A,8j9s_A,8j9s_B
Q9NP98	7ank_C,7a8t_B
Q8BWR8	1vae_A
P53610	1n4r_D,1tnz_L,1n4s_H,1n4s_L,1tny_H,1n4r_J,1n4p_L,1s64_J,1tnz_D,1tnz_J,8rdx_L,1n4p_H,8rdx_F,1tny_J,1tnb_J,8rdx_D,1tnb_D,1tnu_D,1n4s_F,1n4r_B,1tny_D,1n4q_J,1tno_F,1s64_L,1tnu_F,1n4p_F,1n4p_B,1tnu_L,1tnz_B,1n4q_D,1n4q_F,1n4r_F,1n4p_D,1tny_B,1tno_D,1tny_F,1tnz_H,1tnb_B,1tnz_F,1n4r_H,1tno_B,1n4q_B,8rdx_H,1n4p_J,1n4s_B,1tnu_H,8rdx_J,1s64_H,1n4q_H,1s64_B,1tnb_F,1n4s_J,1tno_L,1s64_D,1tnb_H,1tno_J,1n4q_L,1tnu_B,1s64_F,1tny_L,1n4s_D,1tnb_L,1tno_H,1n4r_L,1tnu_J,8rdx_B
P17948	1qsv_A,1qsz_A,2xac_C,2xac_X,5abd_X,5abd_E,1flt_X,1flt_Y,4ckv_X,1qty_X,1qty_Y,1qty_T,1qty_U,5abd_I,4cl7_C,4cl7_D,4cl7_A,4cl7_B,1rv6_X,1rv6_Y,5t89_Y,5t89_X,3hng_A
Q91Y13	5dzv_A,5dzv_B
Q9CQZ5	8pw6_W1,8ca5_W,6zr2_W,8rgp_W,8ca3_W,8olt_W,7psa_W,8om1_W,8pw7_W1,8pw5_W1,8rgq_W,6ztq_W,8c2s_W,6g72_W,6g2j_W,7b93_W,7ak6_W,8rgr_W,8rgt_W,7ak5_W
Q9H9F9	7zi4_H
Q9H228	7ew1_A
Q9CWE6	8h95_C,8h93_C,8h94_C,8h96_C,8h93_F
P09793	5e5m_C,5e5m_G,1dqt_A,5e56_A,1dqt_B,1dqt_D,5e5m_E,5e5m_A,1dqt_C
Q9QYY1	1md6_A
O43665	2ihb_B,2dlr_A,2i59_A
P40818	8y9a_A,2a9u_A,2a9u_B,2gwf_A,2gwf_E,2gwf_C,1whb_A,2gfo_A,8xpn_B,3n3k_A,8xpn_A,8xpn_C
Q9GZQ8	6j04_A,7ga8_A,5xae_D,8q7k_A,7gaq_A,7gap_A,5xae_B,5v4k_A,5xad_A,7gao_A,5xac_C,5xae_C,5xad_B,3vtu_A,7gal_A,6j04_D,7gar_A,7gae_A,3x0w_A,7gaa_A,7gad_A,8q53_A,7gab_A,7gai_A,5ms6_A,5w9a_D,2n9x_A,6j04_C,7gac_A,7elg_A,7gah_A,5xae_A,5d94_A,7gak_A,4waa_A,2lue_A,3x0w_B,8q7k_B,5gmv_A,5ms2_B,5xac_B,5v4k_B,6j04_B,5xac_A,4waa_B,5gmv_B,7gag_A,5ms6_B,2zjd_C,2zjd_A,1v49_A,5xac_D,7gam_A,7ga9_A,7gaj_A,7gau_A,7gan_A,5dcn_A,5w9a_C,7gaf_A,7gas_A
Q9BRA2	1wou_A
Q9Y613	6xf1_B,6xf2_D,3dad_A,6xf1_D,3dad_B,6xf2_B
Q06418	1rhf_A,1rhf_B
P62907	7qgg_Cz
Q0VBL6	7v7w_B
Q63008	7uv0_A
Q9NP87	7kti_A,6p1w_A,6iph_A,6p1t_A,5vzi_A,5txx_A,4m04_A,7ktd_A,6ipg_A,6ak5_A,7kt1_A,5twq_A,6akh_A,7ktk_A,4lzg_A,6vf7_A,6p1m_A,7kss_A,7kt8_A,6aec_A,5tyw_A,5tyy_A,7kt2_A,7ksx_A,6ipf_A,7co8_A,4ycx_A,6ipd_A,7ktl_A,7kt5_A,5tyg_A,7ktj_A,5tyx_A,5vza_A,7coc_A,7ksw_A,5vz8_A,6vf1_A,5vzd_A,7kt0_A,7ksz_A,6ak6_A,7co6_A,5txz_A,7kth_A,7kst_A,6p1p_A,7cob_A,7ktc_A,6vfb_A,6vf8_A,6vf4_A,5tyf_A,7kt3_A,5tyz_A,7ktg_A,6ak9_A,6wie_A,6vfa_A,6p1v_A,4lzd_A,6p1o_A,7ksu_A,7ktn_A,6ipm_A,5vzh_A,7ktb_A,5tye_A,5tyd_A,7co9_A,7kt4_A,5tyc_A,6vf6_A,6vf3_A,6ipl_A,4yd1_A,7ktf_A,6p1u_A,6vfc_A,5vzf_A,4m0a_A,6ipj_A,6ipi_A,6vf0_A,6p1r_A,6vf9_A,7coa_A,5twp_A,7kt6_A,6p1n_A,6vf5_A,6ipn_A,5zlc_A,7kte_A,5twr_A,7kt9_A,6p1q_A,5tyv_A,5vzc_A,5tyb_A,6ipk_A,7kta_A,5vzb_A,7ksy_A,5vze_A,6ak8_A,6vf2_A,6aeh_A,5tyu_A,5vzg_A,7ksv_A,5vz9_A,7kt7_A,6p1s_A,6wic_A,6wid_A,6ipe_A,4yd2_A,5vz7_A,7cod_A,6vez_A,7ktm_A,5tws_A,2htf_A,2dun_A
Q8WWM9	2dc3_A,1ut0_B,1urv_B,1ury_B,1urv_A,1ux9_A,1ux9_B,2dc3_B,3ag0_A,1umo_B,1v5h_A,4b3w_B,1umo_A,4b3w_A,1ut0_A,1ury_A
Q9Y2Q3	3rpn_A,1yzx_A,3rpp_C,3rpn_C,3rpn_D,3rpp_B,3rpn_F,1yzx_B,3rpn_E,3rpn_B,3rpp_A
Q9Y281	7u8k_K,7u8k_N,7u8k_Q,7u8k_R,7u8k_M,7u8k_L,7m0g_A,7u8k_O,7u8k_P
O43463	3mts_C,3mts_A,3mts_B
Q9Y6K9	6mi3_A,3brv_B,3brv_D,6mi3_B,6mi4_B,3brt_D,6mi4_A,3brt_B,3cl3_D,3cl3_E,3fx0_B,6yek_A,6xx0_A,6yek_B,7tv4_D,7tv4_B,4bwn_A,4bwn_B,3fx0_A,6xx0_B,2jvx_A,5aay_A,2jvy_A
